symbol,fundingTime,fundingRate,Day
LTCUSDT,1592640000000,0.00000000,2020-06-20 08:00:00
LTCUSDT,1592668800000,0.00000000,2020-06-20 16:00:00
LTCUSDT,1592697600000,0.00000000,2020-06-21 00:00:00
LTCUSDT,1592726400000,0.00000000,2020-06-21 08:00:00
LTCUSDT,1592755200000,0.00000000,2020-06-21 16:00:00
LTCUSDT,1592784000000,0.00000000,2020-06-22 00:00:00
LTCUSDT,1592812800000,0.00000000,2020-06-22 08:00:00
LTCUSDT,1592841600000,0.00000000,2020-06-22 16:00:00
LTCUSDT,1592870400000,0.00000000,2020-06-23 00:00:00
LTCUSDT,1592899200000,0.00000000,2020-06-23 08:00:00
LTCUSDT,1592928000000,0.00013649,2020-06-23 16:00:00
LTCUSDT,1592956800000,0.00014282,2020-06-24 00:00:00
LTCUSDT,1592985600000,0.00026424,2020-06-24 08:00:00
LTCUSDT,1593014400000,0.00000000,2020-06-24 16:00:00
LTCUSDT,1593043200000,0.00000000,2020-06-25 00:00:00
LTCUSDT,1593072000000,0.00000000,2020-06-25 08:00:00
LTCUSDT,1593100800000,0.00000000,2020-06-25 16:00:00
LTCUSDT,1593129600000,0.00000000,2020-06-26 00:00:00
LTCUSDT,1593158400000,0.00000000,2020-06-26 08:00:00
LTCUSDT,1593187200000,0.00000000,2020-06-26 16:00:00
LTCUSDT,1593216000000,0.00000000,2020-06-27 00:00:00
LTCUSDT,1593244800000,0.00011586,2020-06-27 08:00:00
LTCUSDT,1593273600000,0.00000000,2020-06-27 16:00:00
LTCUSDT,1593302400000,0.00000000,2020-06-28 00:00:00
LTCUSDT,1593331200000,0.00000000,2020-06-28 08:00:00
LTCUSDT,1593360000000,0.00000000,2020-06-28 16:00:00
LTCUSDT,1593388800000,0.00000000,2020-06-29 00:00:00
LTCUSDT,1593417600000,0.00000000,2020-06-29 08:00:00
LTCUSDT,1593446400000,0.00000000,2020-06-29 16:00:00
LTCUSDT,1593475200000,0.00000000,2020-06-30 00:00:00
LTCUSDT,1593504000000,0.00000000,2020-06-30 08:00:00
LTCUSDT,1593532800000,0.00000000,2020-06-30 16:00:00
LTCUSDT,1593561600000,0.00000000,2020-07-01 00:00:00
LTCUSDT,1593590400000,0.00000000,2020-07-01 08:00:00
LTCUSDT,1593619200000,0.00000000,2020-07-01 16:00:00
LTCUSDT,1593648000000,0.00000000,2020-07-02 00:00:00
LTCUSDT,1593676800000,0.00000000,2020-07-02 08:00:00
LTCUSDT,1593705600000,0.00000000,2020-07-02 16:00:00
LTCUSDT,1593734400000,0.00000000,2020-07-03 00:00:00
LTCUSDT,1593763200000,0.00000000,2020-07-03 08:00:00
LTCUSDT,1593792000000,0.00000000,2020-07-03 16:00:00
LTCUSDT,1593820800000,0.00000000,2020-07-04 00:00:00
LTCUSDT,1593849600000,0.00000000,2020-07-04 08:00:00
LTCUSDT,1593878400000,0.00000000,2020-07-04 16:00:00
LTCUSDT,1593907200000,0.00000000,2020-07-05 00:00:00
LTCUSDT,1593936000000,0.00000000,2020-07-05 08:00:00
LTCUSDT,1593964800000,0.00000000,2020-07-05 16:00:00
LTCUSDT,1593993600000,0.00000000,2020-07-06 00:00:00
LTCUSDT,1594022400000,0.00000000,2020-07-06 08:00:00
LTCUSDT,1594051200000,0.00000000,2020-07-06 16:00:00
LTCUSDT,1594080000000,0.00005347,2020-07-07 00:00:00
LTCUSDT,1594108800000,0.00000000,2020-07-07 08:00:00
LTCUSDT,1594137600000,0.00009758,2020-07-07 16:00:00
LTCUSDT,1594166400000,0.00006887,2020-07-08 00:00:00
LTCUSDT,1594195200000,0.00000000,2020-07-08 08:00:00
LTCUSDT,1594224000000,0.00010908,2020-07-08 16:00:00
LTCUSDT,1594252800000,0.00011238,2020-07-09 00:00:00
LTCUSDT,1594281600000,0.00019145,2020-07-09 08:00:00
LTCUSDT,1594310400000,0.00028169,2020-07-09 16:00:00
LTCUSDT,1594339200000,0.00004983,2020-07-10 00:00:00
LTCUSDT,1594368000000,0.00014364,2020-07-10 08:00:00
LTCUSDT,1594396800000,0.00014726,2020-07-10 16:00:00
LTCUSDT,1594425600000,0.00000000,2020-07-11 00:00:00
LTCUSDT,1594454400000,0.00008215,2020-07-11 08:00:00
LTCUSDT,1594483200000,0.00000000,2020-07-11 16:00:00
LTCUSDT,1594512000000,0.00004612,2020-07-12 00:00:00
LTCUSDT,1594540800000,0.00000591,2020-07-12 08:00:00
LTCUSDT,1594569600000,0.00009289,2020-07-12 16:00:00
LTCUSDT,1594598400000,0.00005977,2020-07-13 00:00:00
LTCUSDT,1594627200000,0.00032546,2020-07-13 08:00:00
LTCUSDT,1594656000000,0.00043686,2020-07-13 16:00:00
