Open time,Day,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1.57164E+12,10/21/2019 8:00,175,175,173.57,174.14,3.12538,1.57165E+12,543.617523,10,2.03732,354.381467,0
1.57165E+12,10/21/2019 9:00,174.07,174.07,173.73,174.01,2.89986,1.57165E+12,504.6879836,4,0.32048,55.7667248,0
1.57165E+12,10/21/2019 10:00,174.54,177.19,174.3,177,32.13521,1.57166E+12,5648.119659,53,1,174.73,0
1.57166E+12,10/21/2019 11:00,177.02,177.89,176.39,176.46,71.4417,1.57166E+12,12653.72476,55,20.26716,3592.177596,0
1.57166E+12,10/21/2019 12:00,176.36,177.14,176.32,176.34,56.36342,1.57166E+12,9960.747266,98,56.36342,9960.747266,0
1.57166E+12,10/21/2019 13:00,176.24,176.84,176.14,176.39,16.03418,1.57167E+12,2830.7653,25,15.80722,2790.765869,0
1.57167E+12,10/21/2019 14:00,176.56,176.57,176.11,176.29,11.80691,1.57167E+12,2081.351406,25,11.12755,1961.584807,0
1.57167E+12,10/21/2019 15:00,176.51,176.82,171.96,172.6,104.92411,1.57167E+12,18301.37536,118,23.88823,4129.331107,0
1.57167E+12,10/21/2019 16:00,172.44,173.09,171.87,172.71,31.17401,1.57168E+12,5372.999815,31,5.54984,957.2489178,0
1.57168E+12,10/21/2019 17:00,173.04,173.56,173.04,173.56,5.37339,1.57168E+12,930.8492669,7,2.34706,406.5034304,0
1.57168E+12,10/21/2019 18:00,173.16,173.16,172.84,172.84,4.68232,1.57168E+12,809.9838968,8,0,0,0
1.57168E+12,10/21/2019 19:00,173.18,173.66,172.97,173.45,39.28308,1.57169E+12,6809.206436,83,2.26331,392.4872668,0
1.57169E+12,10/21/2019 20:00,173.46,173.75,173.24,173.67,56.00163,1.57169E+12,9714.634473,115,4.7,815.6324385,0
1.57169E+12,10/21/2019 21:00,173.64,174.59,173.64,174.59,20.39501,1.5717E+12,3549.910459,48,0,0,0
1.5717E+12,10/21/2019 22:00,174.68,174.68,173.84,173.84,0.56829,1.5717E+12,98.8587336,2,0,0,0
1.5717E+12,10/21/2019 23:00,174.21,174.29,173.8,174.29,3.92767,1.5717E+12,683.985875,9,2.85647,497.5209885,0
1.5717E+12,10/22/2019 0:00,174.24,174.24,173.85,174.07,7.91687,1.57171E+12,1378.481231,6,0,0,0
1.57171E+12,10/22/2019 1:00,174.48,174.65,174.09,174.22,90.09807,1.57171E+12,15731.18688,45,73.96012,12917.13496,0
1.57171E+12,10/22/2019 2:00,173.72,174.67,173.72,174.46,3.66115,1.57171E+12,637.7681392,8,1.93582,337.2552306,0
