Open time,Day,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1.56889E+12,9/19/2019 10:00,9881.43,9881.43,9828.59,9849.75,0.056889,1.56889E+12,560.6578214,10,0.019799,195.3335424,0
1.56889E+12,9/19/2019 11:00,9849.75,9849.75,9849.75,9849.75,0,1.56889E+12,0,0,0,0,0
1.56889E+12,9/19/2019 12:00,9848.41,9858.85,9848.41,9858.85,0.021138,1.5689E+12,208.3312842,4,0.019838,195.5283512,0
1.5689E+12,9/19/2019 13:00,9870.06,9887.21,9866.53,9866.53,0.012525,1.5689E+12,123.6087955,3,0.00129,12.7545009,0
1.5689E+12,9/19/2019 14:00,9866.53,9866.53,9866.53,9866.53,0,1.56891E+12,0,0,0,0,0
1.56891E+12,9/19/2019 15:00,9866.53,9866.53,9866.53,9866.53,0,1.56891E+12,0,0,0,0,0
1.56891E+12,9/19/2019 16:00,9875.25,10036.19,9875.25,10036.19,0.141561,1.56891E+12,1417.839411,18,0.13605,1363.165772,0
1.56891E+12,9/19/2019 17:00,10036.19,10055.61,10036.19,10053.83,0.018153,1.56892E+12,182.45514,4,0.005348,53.69305396,0
1.56892E+12,9/19/2019 18:00,10028.02,10034.74,9975,9975,0.306464,1.56892E+12,3067.530005,19,0.048947,489.4433575,0
1.56892E+12,9/19/2019 19:00,10038.58,10082.81,10038.58,10082.81,0.023096,1.56892E+12,232.3095014,6,0.013712,138.0694937,0
1.56892E+12,9/19/2019 20:00,10082.81,10276.39,10082.81,10255.46,0.393399,1.56893E+12,4015.382429,36,0.290297,2957.108683,0
1.56893E+12,9/19/2019 21:00,10285.69,10305.58,10285.69,10285.91,0.022371,1.56893E+12,230.4580983,4,0.020947,215.8112757,0
1.56893E+12,9/19/2019 22:00,10255.46,10255.46,10249.99,10249.99,0.005594,1.56893E+12,57.35810324,2,0,0,0
1.56893E+12,9/19/2019 23:00,10250,10254.92,10250,10254.92,0.049858,1.56894E+12,511.0614838,6,0.046406,475.6615,0
1.56894E+12,9/20/2019 0:00,10254.92,10254.92,10254.92,10254.92,0,1.56894E+12,0,0,0,0,0
1.56894E+12,9/20/2019 1:00,10254.92,10254.92,10254.92,10254.92,0,1.56894E+12,0,0,0,0,0
1.56894E+12,9/20/2019 2:00,10254.92,10254.92,10254.92,10254.92,0,1.56895E+12,0,0,0,0,0
