Open time,Day,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1608883200000,2020-12-25 08:00:00,655.35,669.00,651.84,657.69,31724,1608886799999,482.00769277,650,12980,197.14704518,0
1608886800000,2020-12-25 09:00:00,658.00,669.00,651.15,666.03,60607,1608890399999,916.33336854,1017,31920,481.94003945,0
1608890400000,2020-12-25 10:00:00,665.94,668.06,660.19,667.19,68911,1608893999999,1038.93156536,975,32379,488.04921549,0
1608894000000,2020-12-25 11:00:00,667.01,676.90,662.83,672.25,96692,1608897599999,1437.26120293,1354,45126,670.91314308,0
1608897600000,2020-12-25 12:00:00,673.00,675.38,667.94,668.02,35811,1608901199999,533.20317127,690,14670,218.39851285,0
1608901200000,2020-12-25 13:00:00,667.65,673.20,667.65,672.11,28189,1608904799999,420.00454165,531,13634,203.11149499,0
1608904800000,2020-12-25 14:00:00,672.23,674.22,656.73,662.65,151011,1608908399999,2271.94534259,1532,79933,1201.60111588,0
1608908400000,2020-12-25 15:00:00,662.24,667.07,654.30,655.51,73257,1608911999999,1107.79188416,1072,32390,489.80357449,0
1608912000000,2020-12-25 16:00:00,655.59,667.57,653.06,655.22,158016,1608915599999,2395.00677136,1510,68900,1045.09121616,0
1608915600000,2020-12-25 17:00:00,654.29,660.00,649.06,657.70,110755,1608919199999,1691.82649814,1187,57318,875.67762942,0
1608919200000,2020-12-25 18:00:00,657.57,662.34,655.91,659.81,83056,1608922799999,1260.87770520,958,46203,701.36271390,0
1608922800000,2020-12-25 19:00:00,660.18,664.93,656.82,661.95,83164,1608926399999,1259.41426338,967,41382,626.69440474,0
1608926400000,2020-12-25 20:00:00,662.37,664.79,658.22,663.66,50240,1608929999999,759.90949559,721,25739,389.38962788,0
1608930000000,2020-12-25 21:00:00,663.35,664.87,658.96,661.56,49171,1608933599999,743.72928695,706,20903,316.15104485,0
1608933600000,2020-12-25 22:00:00,661.57,666.20,660.26,665.73,46967,1608937199999,706.92294070,574,22349,336.42188342,0
1608937200000,2020-12-25 23:00:00,665.57,672.43,664.38,671.32,208654,1608940799999,3120.51202882,2006,102892,1538.98288891,0
1608940800000,2020-12-26 00:00:00,671.40,674.00,667.52,669.53,153398,1608944399999,2287.46181587,1268,79743,1188.91756507,0
1608944400000,2020-12-26 01:00:00,669.41,675.31,665.21,673.50,100913,1608947999999,1506.39574943,1262,50597,755.12304300,0
1608948000000,2020-12-26 02:00:00,673.42,675.79,670.44,671.57,99825,1608951599999,1483.33055901,1180,47201,701.41316611,0
1608951600000,2020-12-26 03:00:00,671.78,685.84,671.77,682.41,156398,1608955199999,2296.69153355,1613,73122,1074.66488516,0
1608955200000,2020-12-26 04:00:00,682.24,683.21,677.25,677.64,82344,1608958799999,1211.69541758,924,41809,615.36392811,0
1608958800000,2020-12-26 05:00:00,677.90,678.85,673.31,674.09,74796,1608962399999,1106.25967087,855,36381,538.11342020,0
1608962400000,2020-12-26 06:00:00,673.82,677.46,672.12,676.00,53121,1608965999999,786.97158053,763,27193,402.84130971,0
1608966000000,2020-12-26 07:00:00,676.18,676.72,667.89,671.76,92035,1608969599999,1370.11569726,1134,43536,648.30627417,0
1608969600000,2020-12-26 08:00:00,671.66,679.46,670.24,674.82,83957,1608973199999,1243.62881542,1103,43925,650.71868927,0
1608973200000,2020-12-26 09:00:00,674.59,674.94,665.29,669.07,92399,1608976799999,1380.78603330,1090,43583,651.40636252,0
1608976800000,2020-12-26 10:00:00,669.16,670.04,658.80,662.89,152465,1608980399999,2293.88491634,1366,61976,933.39958740,0
1608980400000,2020-12-26 11:00:00,662.56,668.00,659.29,667.44,69406,1608983999999,1044.60970515,984,30762,462.99883421,0
1608984000000,2020-12-26 12:00:00,667.11,673.61,663.60,669.84,156400,1608987599999,2338.66095008,1721,81256,1215.13704973,0
1608987600000,2020-12-26 13:00:00,669.68,672.46,665.17,668.97,101219,1608991199999,1515.06259265,1180,51208,766.85606622,0
1608991200000,2020-12-26 14:00:00,669.06,681.78,665.94,677.17,326206,1608994799999,4831.23179443,3092,169227,2507.21081818,0
1608994800000,2020-12-26 15:00:00,677.03,678.55,672.51,675.55,158152,1608998399999,2341.25313472,1658,79366,1174.82894653,0
1608998400000,2020-12-26 16:00:00,675.54,699.68,674.32,696.57,584051,1609001999999,8511.15735929,4293,294505,4289.51920305,0
1609002000000,2020-12-26 17:00:00,697.17,698.03,690.44,693.57,168080,1609005599999,2421.33603688,1751,64711,932.81083721,0
1609005600000,2020-12-26 18:00:00,693.71,697.46,688.70,692.14,115283,1609009199999,1663.05391812,1410,58418,842.83774070,0
1609009200000,2020-12-26 19:00:00,691.91,697.88,691.49,696.31,60393,1609012799999,869.88534392,904,27883,401.79071906,0
1609012800000,2020-12-26 20:00:00,696.20,703.25,692.86,700.26,205210,1609016399999,2935.51936648,1863,98034,1402.71828677,0
1609016400000,2020-12-26 21:00:00,700.49,705.76,696.90,699.22,311638,1609019999999,4438.99028323,2549,162496,2314.29696364,0
1609020000000,2020-12-26 22:00:00,699.52,699.97,677.70,684.22,215523,1609023599999,3137.32582153,2149,98198,1429.99662671,0
1609023600000,2020-12-26 23:00:00,683.89,689.99,681.65,687.37,149811,1609027199999,2184.65169686,1644,76414,1114.26915403,0
1609027200000,2020-12-27 00:00:00,687.80,694.36,685.25,688.75,138573,1609030799999,2009.03190044,1292,60238,873.22375199,0
1609030800000,2020-12-27 01:00:00,689.35,696.81,689.02,692.14,226782,1609034399999,3272.10718049,2007,98974,1428.68170283,0
1609034400000,2020-12-27 02:00:00,692.28,705.98,691.02,699.76,254249,1609037999999,3619.90579936,2482,116596,1660.75612167,0
1609038000000,2020-12-27 03:00:00,699.68,700.84,692.83,696.98,119654,1609041599999,1718.82397329,1044,43618,626.24893133,0
1609041600000,2020-12-27 04:00:00,696.43,698.79,694.75,696.56,63821,1609045199999,916.00655727,488,35543,509.67887769,0
1609045200000,2020-12-27 05:00:00,696.77,701.55,695.93,699.87,55077,1609048799999,787.34994224,557,34667,495.69279976,0
1609048800000,2020-12-27 06:00:00,699.42,711.24,699.42,706.17,174221,1609052399999,2472.30352895,1547,104429,1483.59608749,0
1609052400000,2020-12-27 07:00:00,706.48,708.18,701.81,703.89,104044,1609055999999,1475.56295772,1027,43010,609.66920669,0
1609056000000,2020-12-27 08:00:00,704.13,708.99,695.03,696.95,367224,1609059599999,5229.56995873,2239,152106,2165.52921664,0
1609059600000,2020-12-27 09:00:00,697.40,701.56,692.20,700.17,269360,1609063199999,3865.14740612,1700,135071,1937.27079855,0
1609063200000,2020-12-27 10:00:00,699.93,700.99,695.19,698.96,161080,1609066799999,2308.88613082,941,81989,1175.31949686,0
1609066800000,2020-12-27 11:00:00,698.84,703.46,672.89,689.15,846634,1609070399999,12263.95528915,3873,408314,5913.66271245,0
1609070400000,2020-12-27 12:00:00,688.99,689.31,676.38,686.57,328181,1609073999999,4805.30408320,3701,163491,2394.24310940,0
1609074000000,2020-12-27 13:00:00,686.80,703.86,685.02,703.80,166821,1609077599999,2404.95145959,1727,71006,1022.62205389,0
1609077600000,2020-12-27 14:00:00,703.99,753.73,702.00,747.91,876420,1609081199999,11930.92314665,6679,431442,5877.02820655,0
1609081200000,2020-12-27 15:00:00,748.00,762.56,740.61,760.74,828461,1609084799999,10981.74524192,6398,354221,4695.65972951,0
1609084800000,2020-12-27 16:00:00,761.00,782.66,746.26,758.06,1151259,1609088399999,15102.92983011,7425,520963,6825.97864981,0
1609088400000,2020-12-27 17:00:00,757.92,757.95,741.38,749.42,508541,1609091999999,6783.02416449,3559,210636,2808.62235550,0
1609092000000,2020-12-27 18:00:00,749.39,756.22,746.09,754.42,236543,1609095599999,3149.46781717,2327,128961,1717.15814192,0
1609095600000,2020-12-27 19:00:00,754.09,769.14,752.69,765.81,252678,1609099199999,3316.65335513,2093,125295,1643.75879648,0
1609099200000,2020-12-27 20:00:00,766.00,766.17,728.65,729.12,601339,1609102799999,8047.94225643,4045,285920,3825.38741252,0
1609102800000,2020-12-27 21:00:00,728.24,738.29,713.34,734.62,805321,1609106399999,11055.48233472,5169,415742,5705.30190534,0
1609106400000,2020-12-27 22:00:00,734.53,745.96,732.45,744.41,101607,1609109999999,1375.73838482,1187,53619,725.74447269,0
1609110000000,2020-12-27 23:00:00,744.92,756.71,739.04,742.06,190539,1609113599999,2547.26630457,1978,86162,1150.75902405,0
1609113600000,2020-12-28 00:00:00,741.83,777.09,738.11,768.55,388640,1609117199999,5066.50449876,3489,208971,2724.97004022,0
1609117200000,2020-12-28 01:00:00,768.62,782.14,761.58,767.61,323665,1609120799999,4199.95360763,3087,124063,1608.15829057,0
1609120800000,2020-12-28 02:00:00,767.35,770.44,758.30,766.54,193716,1609124399999,2535.53338245,1659,72632,949.26074135,0
1609124400000,2020-12-28 03:00:00,767.23,770.80,755.44,763.79,260946,1609127999999,3420.56262065,2170,106003,1389.31670973,0
1609128000000,2020-12-28 04:00:00,763.64,770.96,756.95,764.94,168032,1609131599999,2200.34122950,1637,81880,1071.95938356,0
1609131600000,2020-12-28 05:00:00,765.13,775.67,763.15,774.86,191046,1609135199999,2480.06269110,1908,74268,964.02077685,0
1609135200000,2020-12-28 06:00:00,775.17,776.73,766.99,774.37,188194,1609138799999,2439.51493981,1983,82834,1073.62545031,0
1609138800000,2020-12-28 07:00:00,773.76,806.71,772.52,799.32,764492,1609142399999,9647.13414718,6226,351440,4436.17596675,0
1609142400000,2020-12-28 08:00:00,799.86,806.60,787.74,804.46,346236,1609145999999,4344.75741841,2512,171272,2149.56555860,0
1609146000000,2020-12-28 09:00:00,803.53,804.73,792.22,797.17,153342,1609149599999,1918.93951525,1164,77102,964.59548124,0
1609149600000,2020-12-28 10:00:00,796.63,799.56,782.23,791.09,187176,1609153199999,2362.77061744,1273,91766,1158.42113528,0
1609153200000,2020-12-28 11:00:00,790.56,798.76,785.70,795.69,157864,1609156799999,1989.62497696,1107,79864,1006.15012146,0
1609156800000,2020-12-28 12:00:00,795.29,800.02,781.99,785.97,285393,1609160399999,3624.91258670,1603,111592,1415.65984371,0
1609160400000,2020-12-28 13:00:00,785.94,792.19,773.92,789.33,299421,1609163999999,3819.41810752,1597,157894,2012.68016467,0
1609164000000,2020-12-28 14:00:00,790.00,805.31,787.14,802.37,155518,1609167599999,1954.73587922,1053,77110,969.22584727,0
1609167600000,2020-12-28 15:00:00,802.61,805.84,787.72,790.37,277324,1609171199999,3483.84960955,1536,120004,1508.76707039,0
1609171200000,2020-12-28 16:00:00,791.00,809.19,787.18,799.99,365197,1609174799999,4563.04489481,1843,162613,2033.65292798,0
1609174800000,2020-12-28 17:00:00,799.94,804.70,797.35,800.88,214691,1609178399999,2679.40357051,1031,118039,1474.82866773,0
1609178400000,2020-12-28 18:00:00,801.14,807.66,797.50,799.40,189897,1609181999999,2365.75252834,1334,110393,1375.13648044,0
1609182000000,2020-12-28 19:00:00,799.22,811.00,799.14,806.04,218501,1609185599999,2708.00714499,1612,100920,1251.65930905,0
1609185600000,2020-12-28 20:00:00,806.09,809.66,785.72,795.09,447766,1609189199999,5605.03283999,2215,240173,3006.35666592,0
1609189200000,2020-12-28 21:00:00,795.35,797.33,789.52,789.88,89388,1609192799999,1124.35364244,849,22582,284.08338137,0
1609192800000,2020-12-28 22:00:00,789.39,797.16,775.07,785.96,374666,1609196399999,4775.34361485,2281,188129,2398.52465425,0
1609196400000,2020-12-28 23:00:00,785.32,793.30,782.90,789.06,150508,1609199999999,1907.85889027,1308,78248,991.28564985,0
1609200000000,2020-12-29 00:00:00,788.99,800.55,773.14,774.60,335772,1609203599999,4266.47850441,2259,125365,1596.21827910,0
1609203600000,2020-12-29 01:00:00,774.35,774.35,759.40,771.56,288474,1609207199999,3757.93712521,2428,128108,1668.83094526,0
1609207200000,2020-12-29 02:00:00,771.31,777.54,764.76,774.53,224946,1609210799999,2914.90651864,1507,125441,1625.49441303,0
1609210800000,2020-12-29 03:00:00,774.34,774.50,746.89,748.22,320303,1609214399999,4225.18050719,2482,120003,1582.96144846,0
1609214400000,2020-12-29 04:00:00,748.02,756.19,737.08,753.69,327198,1609217999999,4381.09602666,1721,186434,2496.33087448,0
1609218000000,2020-12-29 05:00:00,753.28,757.29,738.94,757.15,221921,1609221599999,2972.34191318,1633,97134,1300.35639847,0
1609221600000,2020-12-29 06:00:00,757.24,763.88,751.97,759.00,244305,1609225199999,3217.74203817,1430,116703,1536.41428937,0
1609225200000,2020-12-29 07:00:00,758.83,763.01,750.78,757.48,60308,1609228799999,796.97862712,635,29510,390.17082577,0
1609228800000,2020-12-29 08:00:00,758.02,766.53,758.02,763.06,83996,1609232399999,1101.31886197,810,26176,343.49558326,0
1609232400000,2020-12-29 09:00:00,763.40,778.07,759.94,771.96,190174,1609235999999,2465.33355132,981,85771,1112.72831771,0
1609236000000,2020-12-29 10:00:00,771.60,784.26,770.37,780.49,125907,1609239599999,1614.29163959,1089,44719,573.35827247,0
1609239600000,2020-12-29 11:00:00,780.47,787.00,769.96,782.16,303008,1609243199999,3889.24212294,1517,142742,1831.53445952,0
1609243200000,2020-12-29 12:00:00,782.01,794.20,780.23,783.35,229815,1609246799999,2921.17356034,1813,108957,1384.51756710,0
1609246800000,2020-12-29 13:00:00,783.55,789.30,779.18,783.85,156619,1609250399999,1995.59638957,866,75975,967.61284847,0
1609250400000,2020-12-29 14:00:00,783.94,785.04,772.00,774.74,173516,1609253999999,2228.71263316,1056,73832,948.86409089,0
1609254000000,2020-12-29 15:00:00,775.03,780.28,766.22,772.23,158990,1609257599999,2058.14625774,1150,67252,870.85403012,0
1609257600000,2020-12-29 16:00:00,772.44,772.70,756.03,766.02,190059,1609261199999,2488.78984411,1239,75694,991.56447917,0
1609261200000,2020-12-29 17:00:00,766.08,772.75,759.32,772.58,60406,1609264799999,787.98143771,696,34012,443.50305287,0
1609264800000,2020-12-29 18:00:00,772.50,778.09,771.28,773.96,28127,1609268399999,363.08410343,505,10302,132.97645098,0
1609268400000,2020-12-29 19:00:00,773.55,785.75,772.62,783.47,51458,1609271999999,658.89474219,609,30812,394.60236555,0
1609272000000,2020-12-29 20:00:00,784.02,785.68,775.00,782.62,25602,1609275599999,327.71001544,585,10619,135.95436742,0
1609275600000,2020-12-29 21:00:00,783.04,785.93,776.88,778.87,35438,1609279199999,453.15245675,533,14523,185.40456390,0
1609279200000,2020-12-29 22:00:00,778.87,785.19,777.93,783.93,24396,1609282799999,312.10929049,415,10596,135.70942886,0
