Open time,Day,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1593594000000,2020-07-01 09:00:00,9314.3,9448.5,9239.8,9310.9,10859,1593597599999,116.76758977,559,5181,55.71008566,0
1593597600000,2020-07-01 10:00:00,9311.0,9324.6,9277.2,9302.1,11300,1593601199999,121.43979937,585,5440,58.47006685,0
1593601200000,2020-07-01 11:00:00,9301.2,9312.0,9280.5,9312.0,10475,1593604799999,112.72435971,542,4614,49.65104594,0
1593604800000,2020-07-01 12:00:00,9311.4,9315.9,9284.9,9315.7,9989,1593608399999,107.39159691,518,5280,56.76222495,0
1593608400000,2020-07-01 13:00:00,9318.2,9404.8,9308.9,9359.3,10187,1593611999999,109.11998155,508,4629,49.60116449,0
1593612000000,2020-07-01 14:00:00,9359.1,9400.5,9346.3,9348.5,10555,1593615599999,112.69430438,531,5520,58.94115916,0
1593615600000,2020-07-01 15:00:00,9347.3,9391.3,9344.1,9389.7,7026,1593619199999,75.03327649,465,3240,34.60095160,0
1593619200000,2020-07-01 16:00:00,9405.1,9434.7,9370.5,9421.7,2293,1593622799999,24.37757332,390,1140,12.11828434,0
1593622800000,2020-07-01 17:00:00,9422.4,9435.1,9410.7,9411.4,1878,1593626399999,19.92636653,372,873,9.26326627,0
1593626400000,2020-07-01 18:00:00,9411.4,9411.7,9397.2,9397.5,2219,1593629999999,23.59214620,417,1316,13.99199620,0
1593630000000,2020-07-01 19:00:00,9397.6,9398.9,9387.4,9387.5,1852,1593633599999,19.71161404,367,1054,11.21851029,0
1593633600000,2020-07-01 20:00:00,9387.5,9387.5,9380.9,9380.9,2224,1593637199999,23.70081047,397,1288,13.72625553,0
1593637200000,2020-07-01 21:00:00,9381.0,9384.7,9380.6,9384.6,2006,1593640799999,21.38289384,373,1123,11.97051992,0
1593640800000,2020-07-01 22:00:00,9384.0,9384.7,9378.0,9378.4,2156,1593644399999,22.98476769,414,818,8.72110732,0
1593644400000,2020-07-01 23:00:00,9378.4,9378.8,9374.9,9375.0,1797,1593647999999,19.16278243,383,955,10.18398394,0
1593648000000,2020-07-02 00:00:00,9374.9,9375.1,9369.3,9369.3,1887,1593651599999,20.13483767,386,1033,11.02209484,0
1593651600000,2020-07-02 01:00:00,9369.4,9374.6,9367.8,9373.7,2153,1593655199999,22.97624801,377,1203,12.83796617,0
1593655200000,2020-07-02 02:00:00,9374.7,9378.6,9374.1,9374.9,2137,1593658799999,22.79159746,449,870,9.27897763,0
1593658800000,2020-07-02 03:00:00,9374.9,9376.6,9373.3,9373.3,1996,1593662399999,21.29188602,399,1064,11.35008963,0
1593662400000,2020-07-02 04:00:00,9373.5,9373.6,9371.0,9373.1,2013,1593665999999,21.47841974,418,1211,12.92134801,0
