Open time,Day,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1597129200000,2020-08-11 07:00:00,11785.0,11785.0,11735.0,11751.4,889,1597132799999,7.56083644,251,497,4.22742440,0
1597132800000,2020-08-11 08:00:00,11752.2,11780.2,11711.9,11717.7,22443,1597136399999,191.02861558,1451,11423,97.23006350,0
1597136400000,2020-08-11 09:00:00,11718.9,11772.3,11704.2,11716.2,22293,1597139999999,189.69461078,786,11254,95.77032207,0
1597140000000,2020-08-11 10:00:00,11708.9,11762.1,11656.3,11749.5,23376,1597143599999,199.61380684,649,11529,98.45891937,0
1597143600000,2020-08-11 11:00:00,11750.2,11769.9,11725.0,11752.2,18529,1597147199999,157.70976865,527,9901,84.28463464,0
1597147200000,2020-08-11 12:00:00,11752.7,11752.7,11645.2,11676.6,26893,1597150799999,229.92423210,854,13240,113.23369670,0
1597150800000,2020-08-11 13:00:00,11676.6,11681.5,11567.2,11655.4,36881,1597154399999,317.21055554,1286,16900,145.31979688,0
1597154400000,2020-08-11 14:00:00,11655.4,11655.4,11522.3,11566.5,27552,1597157999999,237.85207337,1021,14649,126.49088009,0
1597158000000,2020-08-11 15:00:00,11571.0,11572.2,11350.9,11484.5,44738,1597161599999,389.59783756,1638,19620,170.91515347,0
1597161600000,2020-08-11 16:00:00,11484.4,11497.7,11227.3,11427.5,70571,1597165199999,619.93436403,3102,33501,294.17514454,0
1597165200000,2020-08-11 17:00:00,11426.9,11551.7,11371.6,11494.0,37813,1597168799999,329.90098561,1395,19794,172.75079761,0
1597168800000,2020-08-11 18:00:00,11494.8,11494.8,11412.7,11444.8,28524,1597172399999,248.99631372,871,14086,122.98941961,0
1597172400000,2020-08-11 19:00:00,11444.7,11487.0,11388.4,11393.0,24915,1597175999999,218.14641377,736,12373,108.35158626,0
1597176000000,2020-08-11 20:00:00,11392.2,11392.2,11164.7,11212.6,72341,1597179599999,642.35713426,3682,32794,291.15658829,0
1597179600000,2020-08-11 21:00:00,11212.5,11363.6,11125.5,11298.4,49654,1597183199999,441.40789517,2716,24504,217.89902761,0
1597183200000,2020-08-11 22:00:00,11287.7,11374.4,11272.2,11355.5,32875,1597186799999,290.18179199,1085,17718,156.45441153,0
1597186800000,2020-08-11 23:00:00,11354.5,11424.0,11334.3,11393.5,30368,1597190399999,266.69736215,970,14842,130.34440182,0
1597190400000,2020-08-12 00:00:00,11393.9,11421.6,11318.4,11333.9,28021,1597193999999,246.29450986,916,14544,127.87042604,0
1597194000000,2020-08-12 01:00:00,11335.0,11394.2,11122.6,11337.9,39055,1597197599999,344.17003428,736,10280,90.43240185,0
1597197600000,2020-08-12 02:00:00,11337.1,11342.8,11217.4,11231.3,31583,1597201199999,280.49239158,1566,14483,128.61558720,0
1597201200000,2020-08-12 03:00:00,11232.6,11366.9,11223.7,11366.7,24166,1597204799999,213.98555964,902,13390,118.56308922,0
1597204800000,2020-08-12 04:00:00,11366.7,11386.0,11286.8,11304.4,23006,1597208399999,203.12835477,615,11341,100.15927441,0
1597208400000,2020-08-12 05:00:00,11302.3,11332.7,11251.0,11253.3,26702,1597211999999,236.67654840,1040,12587,111.56845071,0
1597212000000,2020-08-12 06:00:00,11252.9,11362.9,11135.0,11336.9,40989,1597215599999,363.88357827,1395,17997,159.69538303,0
1597215600000,2020-08-12 07:00:00,11341.2,11479.2,11317.9,11449.7,25670,1597219199999,225.24449554,850,12897,113.17219374,0
1597219200000,2020-08-12 08:00:00,11447.4,11494.5,11427.4,11431.0,27388,1597222799999,239.08988428,907,13791,120.40060181,0
1597222800000,2020-08-12 09:00:00,11431.1,11513.9,11431.1,11481.6,22267,1597226399999,194.11321592,648,10701,93.30208639,0
1597226400000,2020-08-12 10:00:00,11476.9,11538.6,11462.4,11519.8,24379,1597229999999,211.88856268,761,12307,106.99004920,0
1597230000000,2020-08-12 11:00:00,11519.5,11528.7,11439.7,11460.6,27773,1597233599999,241.88104727,843,14181,123.51395407,0
1597233600000,2020-08-12 12:00:00,11462.1,11520.8,11434.2,11520.8,22485,1597237199999,195.90188060,550,12204,106.33503154,0
1597237200000,2020-08-12 13:00:00,11522.0,11581.7,11484.1,11569.5,23598,1597240799999,204.79736892,645,11465,99.49941922,0
1597240800000,2020-08-12 14:00:00,11568.5,11605.6,11545.9,11601.5,22707,1597244399999,196.22431977,624,11753,101.56275124,0
1597244400000,2020-08-12 15:00:00,11601.4,11628.3,11557.2,11588.5,21751,1597247999999,187.65893395,627,10861,93.71511907,0
1597248000000,2020-08-12 16:00:00,11588.6,11621.1,11552.9,11557.5,26184,1597251599999,226.01532331,795,13189,113.85357880,0
