date,open,high,low,close
2019-09-19 10:00:00,9881.43,9881.43,9828.59,9849.75
2019-09-19 11:00:00,9849.75,9849.75,9849.75,9849.75
2019-09-19 12:00:00,9848.41,9858.85,9848.41,9858.85
2019-09-19 13:00:00,9870.06,9887.21,9866.53,9866.53
2019-09-19 14:00:00,9866.53,9866.53,9866.53,9866.53
2019-09-19 15:00:00,9866.53,9866.53,9866.53,9866.53
2019-09-19 16:00:00,9875.25,10036.19,9875.25,10036.19
2019-09-19 17:00:00,10036.19,10055.61,10036.19,10053.83
2019-09-19 18:00:00,10028.02,10034.74,9975.0,9975.0
2019-09-19 19:00:00,10038.58,10082.81,10038.58,10082.81
2019-09-19 20:00:00,10082.81,10276.39,10082.81,10255.46
2019-09-19 21:00:00,10285.69,10305.58,10285.69,10285.91
2019-09-19 22:00:00,10255.46,10255.46,10249.99,10249.99
2019-09-19 23:00:00,10250.0,10254.92,10250.0,10254.92
2019-09-20 00:00:00,10254.92,10254.92,10254.92,10254.92
2019-09-20 01:00:00,10254.92,10254.92,10254.92,10254.92
2019-09-20 02:00:00,10254.92,10254.92,10254.92,10254.92
2019-09-20 03:00:00,10214.31,10214.52,10214.31,10214.52
2019-09-20 04:00:00,10215.02,10230.17,10215.02,10230.17
2019-09-20 05:00:00,10233.53,10233.53,10185.44,10188.64
2019-09-20 06:00:00,10178.63,10182.77,10178.63,10182.77
2019-09-20 07:00:00,10168.33,10180.0,10122.86,10164.31
2019-09-20 08:00:00,10157.84,10175.87,10118.0,10146.91
2019-09-20 09:00:00,10148.33,10148.33,10134.17,10137.67
2019-09-20 10:00:00,10175.03,10181.82,10169.55,10170.6
2019-09-20 11:00:00,10170.6,10207.48,10118.0,10153.47
2019-09-20 12:00:00,10184.95,10184.95,10161.72,10161.72
2019-09-20 13:00:00,10207.96,10207.96,10155.34,10155.34
2019-09-20 14:00:00,10174.19,10176.18,10155.34,10176.18
2019-09-20 15:00:00,10155.34,10155.34,10155.34,10155.34
2019-09-20 16:00:00,10155.34,10155.34,10155.34,10155.34
2019-09-20 17:00:00,10102.2,10145.26,10078.91,10145.26
2019-09-20 18:00:00,10148.58,10148.58,10141.99,10141.99
2019-09-20 19:00:00,10148.89,10148.89,10141.99,10141.99
2019-09-20 20:00:00,10141.99,10141.99,10141.99,10141.99
2019-09-20 21:00:00,10139.67,10141.99,10117.24,10118.02
2019-09-20 22:00:00,10145.23,10151.53,10142.37,10142.37
2019-09-20 23:00:00,10171.06,10171.06,10171.06,10171.06
2019-09-21 00:00:00,10171.06,10171.06,10171.06,10171.06
2019-09-21 01:00:00,10169.44,10169.44,10169.44,10169.44
2019-09-21 02:00:00,10169.44,10169.44,10169.44,10169.44
2019-09-21 03:00:00,10169.44,10169.44,10169.44,10169.44
2019-09-21 04:00:00,10111.87,10111.87,10111.87,10111.87
2019-09-21 05:00:00,10111.87,10111.87,10111.87,10111.87
2019-09-21 06:00:00,10100.45,10112.81,9957.16,10038.39
2019-09-21 07:00:00,10086.94,10086.94,10081.35,10081.35
2019-09-21 08:00:00,10000.0,10000.0,9986.27,9986.27
2019-09-21 09:00:00,10012.25,10020.3,9999.28,9999.28
2019-09-21 10:00:00,9999.27,9999.27,9998.37,9998.37
2019-09-21 11:00:00,10045.77,10045.77,10045.77,10045.77
2019-09-21 12:00:00,10039.63,10039.63,9940.27,9950.0
2019-09-21 13:00:00,9952.76,9981.07,9952.76,9981.07
2019-09-21 14:00:00,9981.07,9981.07,9981.07,9981.07
2019-09-21 15:00:00,10028.02,10028.02,9974.5,9974.5
2019-09-21 16:00:00,10049.95,10049.95,10049.95,10049.95
2019-09-21 17:00:00,9978.03,9978.03,9978.03,9978.03
2019-09-21 18:00:00,9985.14,9998.32,9985.14,9985.14
2019-09-21 19:00:00,9998.87,10005.72,9998.87,10005.72
2019-09-21 20:00:00,9998.87,9998.87,9998.87,9998.87
2019-09-21 21:00:00,9978.63,9978.63,9978.63,9978.63
2019-09-21 22:00:00,9958.52,9978.7,9958.52,9978.7
2019-09-21 23:00:00,9998.87,9998.87,9998.87,9998.87
2019-09-22 00:00:00,9998.87,9998.87,9998.87,9998.87
2019-09-22 01:00:00,9928.07,9928.07,9874.3,9901.14
2019-09-22 02:00:00,9901.14,9901.14,9901.14,9901.14
2019-09-22 03:00:00,9901.14,9901.14,9901.14,9901.14
2019-09-22 04:00:00,9880.97,9880.97,9880.97,9880.97
2019-09-22 05:00:00,9911.25,9948.61,9906.57,9948.61
2019-09-22 06:00:00,9948.61,9948.61,9948.61,9948.61
2019-09-22 07:00:00,9965.21,10018.88,9965.21,10012.56
2019-09-22 08:00:00,10012.56,10012.56,10012.56,10012.56
2019-09-22 09:00:00,9986.14,9986.14,9986.14,9986.14
2019-09-22 10:00:00,10024.5,10024.5,10024.5,10024.5
2019-09-22 11:00:00,10005.94,10005.94,10005.94,10005.94
2019-09-22 12:00:00,10007.49,10037.95,10005.95,10023.91
2019-09-22 13:00:00,10030.46,10030.46,10023.91,10023.91
2019-09-22 14:00:00,9964.72,9964.72,9950.5,9952.61
2019-09-22 15:00:00,9952.61,9952.61,9952.61,9952.61
2019-09-22 16:00:00,9952.61,9952.61,9952.61,9952.61
2019-09-22 17:00:00,9952.61,9952.61,9952.61,9952.61
2019-09-22 18:00:00,9987.35,9987.35,9987.35,9987.35
2019-09-22 19:00:00,9987.35,9987.35,9987.35,9987.35
